distributor_code,distributor_name,distributor_city,stockist_code,stockist_name,hq_code,hq_name,area,region,zone,be_emp_id_1,be_emp_id_2,be_emp_id_3,asm_emp_id,rsm_emp_id,zm_emp_id,vp_emp_id
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C1014,AGARWALLA PHARMACEUTICALS,S0110,JORHAT,JORHAT,ASSAM,EAST ZONE,ADLA40,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C1029,C N S DRUGS AND DISTRIBUTORS,S0110,JORHAT,JORHAT,ASSAM,EAST ZONE,ADLA40,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C1086,INDO PHARMA SURGICO,S0110,JORHAT,JORHAT,ASSAM,EAST ZONE,ADLA40,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C1092,SATYANARAYAN DRUG AGENCY,S0110,JORHAT,JORHAT,ASSAM,EAST ZONE,ADLA40,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0125,DRUGS DEAL,S0117,KARIMGANJ,KARIMGANJ,ASSAM,EAST ZONE,ADLA48,ADLA51,ADLA49,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0607,RUPAM DRUG DISTRIBUTOR,S0117,KARIMGANJ,KARIMGANJ,ASSAM,EAST ZONE,ADLA48,ADLA51,ADLA49,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0994,ALPANA DRUG DISTRIBUTORS,S0117,KARIMGANJ,KARIMGANJ,ASSAM,EAST ZONE,ADLA48,ADLA51,ADLA49,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,609,TAKU ENTERPRISES,S0154,NORTH LAKHIMPUR,NORTH LAKHIMPUR,ASSAM,EAST ZONE,ADLA46,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0124,DAS PHARMACEUTICALS AGENCY,S0154,NORTH LAKHIMPUR,NORTH LAKHIMPUR,ASSAM,EAST ZONE,ADLA46,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0128,G.P.DRUG DISTRIBUTORS,S0154,NORTH LAKHIMPUR,NORTH LAKHIMPUR,ASSAM,EAST ZONE,ADLA46,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0569,MENIKA DRUGS,S0154,NORTH LAKHIMPUR,NORTH LAKHIMPUR,ASSAM,EAST ZONE,ADLA46,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0674,D.N.DRUG DISTRIBUTORS,S0154,NORTH LAKHIMPUR,NORTH LAKHIMPUR,ASSAM,EAST ZONE,ADLA46,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0908,M B PHARMA,S0154,NORTH LAKHIMPUR,NORTH LAKHIMPUR,ASSAM,EAST ZONE,ADLA46,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0119,BIDYAMAYEE DRUG DISTRIBUTORS,S0155,NAGAON,NAGAON,ASSAM,EAST ZONE,ADLA45,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0164,SHIVA DRUG AGENCY,S0155,NAGAON,NAGAON,ASSAM,EAST ZONE,ADLA45,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0537,PALLABI DRUG DISTRIBUTORS,S0155,NAGAON,NAGAON,ASSAM,EAST ZONE,ADLA45,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0645,GREEN VALLY DRUG DISTRIBUTOR,S0155,NAGAON,NAGAON,ASSAM,EAST ZONE,ADLA45,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0834,S S PHARMACEUTICALS,S0155,NAGAON,NAGAON,ASSAM,EAST ZONE,ADLA45,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C1051,SANJUKTA ENTERPRISE,S0155,NAGAON,NAGAON,ASSAM,EAST ZONE,ADLA45,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,614,ELITE DRUG DISTRIBUTORS,S0186,SHILLONG,SHILLONG,MEGHALAYA,EAST ZONE,ADLA35,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,615,PHAWA MEDICINE,S0186,SHILLONG,SHILLONG,MEGHALAYA,EAST ZONE,ADLA35,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,638,T.K.PHARMACEUTICAL,S0186,SHILLONG,SHILLONG,MEGHALAYA,EAST ZONE,ADLA35,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,643,JES PHARMACEUTICALS,S0186,SHILLONG,SHILLONG,MEGHALAYA,EAST ZONE,ADLA35,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C1061,ELITE DRUGS DISTRIBUTOR,S0186,SHILLONG,SHILLONG,MEGHALAYA,EAST ZONE,ADLA35,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0139,KAY DEE DRUGS,S0188,SIBSAGAR,SIBSAGAR,ASSAM,EAST ZONE,ADLA42,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0178,M.S.DRUG DISTRIBUTORS,S0188,SIBSAGAR,SIBSAGAR,ASSAM,EAST ZONE,ADLA42,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0676,MAA DRUG DISTRIBUTORS,S0188,SIBSAGAR,SIBSAGAR,ASSAM,EAST ZONE,ADLA42,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0173,WELMED,S0190,SILAPATHAR,SILAPATHAR,ASSAM,EAST ZONE,ADLA47,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0531,RISHITA MEDICOS,S0190,SILAPATHAR,SILAPATHAR,ASSAM,EAST ZONE,ADLA47,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0901,DIYA PHARMACEUTICALS,S0190,SILAPATHAR,SILAPATHAR,ASSAM,EAST ZONE,ADLA47,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0116,BERLIA PHARMACEUTICALS,S0203,TINSUKIA,TINSUKIA,ASSAM,EAST ZONE,ADLA43,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0123,DAS PHARMA,S0203,TINSUKIA,TINSUKIA,ASSAM,EAST ZONE,ADLA43,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0160,R.S.PHARMACEUTICALS,S0203,TINSUKIA,TINSUKIA,ASSAM,EAST ZONE,ADLA43,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0515,DR.ABID HUSSAIN,S0203,TINSUKIA,TINSUKIA,ASSAM,EAST ZONE,ADLA43,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0517,SANJEEV DRUG DISTRIBUTORS,S0203,TINSUKIA,TINSUKIA,ASSAM,EAST ZONE,ADLA43,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0671,MAA DRUG & SURGICALS,S0203,TINSUKIA,TINSUKIA,ASSAM,EAST ZONE,ADLA43,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0117,BHADRA PHARMACEUTICALS,S0223,TEZPUR,TEZPUR,ASSAM,EAST ZONE,ADLA44,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0435,S.K. AGENCY,S0223,TEZPUR,TEZPUR,ASSAM,EAST ZONE,ADLA44,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0900,REBA PHARMACEUTICALS,S0223,TEZPUR,TEZPUR,ASSAM,EAST ZONE,ADLA44,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0118,BHARAT PHARMA,S0241,GUWAHATI POOL,GUWAHATI,ASSAM,EAST ZONE,ADLA33,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0121,BRAHMAPUTRA DRUGS DIST.,S0241,GUWAHATI POOL,GUWAHATI,ASSAM,EAST ZONE,ADLA33,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0144,LOHIA PHARMACEUTICALS,S0241,GUWAHATI POOL,GUWAHATI,ASSAM,EAST ZONE,ADLA33,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0491,SANJIVANI PHARMA,S0241,GUWAHATI POOL,GUWAHATI,ASSAM,EAST ZONE,ADLA33,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0602,NIHAL PHARMACEUTICALS,S0241,GUWAHATI POOL,GUWAHATI,ASSAM,EAST ZONE,ADLA33,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0636,HANUMAN DRUGS DISTRIBUTOR,S0241,GUWAHATI POOL,GUWAHATI,ASSAM,EAST ZONE,ADLA33,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0924,TRISHMAY PHARMACEUTICALS,S0241,GUWAHATI POOL,GUWAHATI,ASSAM,EAST ZONE,ADLA33,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C1076,JEMMY PHARMACEUTICALS,S0241,GUWAHATI POOL,GUWAHATI,ASSAM,EAST ZONE,ADLA33,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0130,GHOSH ENTERPRISE,S0242,SILCHAR,SILCHAR,ASSAM,EAST ZONE,ADLA48,ADLA51,ADLA49,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0138,JUNAKI PHARMACEUTICALS,S0242,SILCHAR,SILCHAR,ASSAM,EAST ZONE,ADLA48,ADLA51,ADLA49,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0154,PARADISE DRUGS DIST.,S0242,SILCHAR,SILCHAR,ASSAM,EAST ZONE,ADLA48,ADLA51,ADLA49,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0171,TIRTHAMOYEE DRUGS,S0242,SILCHAR,SILCHAR,ASSAM,EAST ZONE,ADLA48,ADLA51,ADLA49,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0436,BASANTI DRUGS(INDIA),S0242,SILCHAR,SILCHAR,ASSAM,EAST ZONE,ADLA48,ADLA51,ADLA49,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0502,MALATI DRUG DISTRIBUTORS,S0242,SILCHAR,SILCHAR,ASSAM,EAST ZONE,ADLA48,ADLA51,ADLA49,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0510,SHIBAJI DRUGS,S0242,SILCHAR,SILCHAR,ASSAM,EAST ZONE,ADLA48,ADLA51,ADLA49,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0612,ASHA DRUG HOUSE,S0242,SILCHAR,SILCHAR,ASSAM,EAST ZONE,ADLA48,ADLA51,ADLA49,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0867,REBOTI DRUGS AGENCY,S0291,NALBARI,NALBARI,ASSAM,EAST ZONE,,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0996,ARUSH DRUGS & SURGICAL,S0291,NALBARI,NALBARI,ASSAM,EAST ZONE,,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C1083,BASHABI PHARMACEUTICALS,S0291,NALBARI,NALBARI,ASSAM,EAST ZONE,,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0797,S M DRUG DISTRIBUTORS,S0310,MANGALDAI,MANGALDAI,ASSAM,EAST ZONE,,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,601,S.C.SAHA'S& SON,S0335,AGARTALA POOL,AGARTALA POOL,TRIPURA,EAST ZONE,ADLA52,ADLA53,,ADLA08,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,611,ASHARAJ  MEDICO,S0335,AGARTALA POOL,AGARTALA POOL,TRIPURA,EAST ZONE,ADLA52,ADLA53,,ADLA08,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,642,MEDICINE CONCERN,S0335,AGARTALA POOL,AGARTALA POOL,TRIPURA,EAST ZONE,ADLA52,ADLA53,,ADLA08,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0847,PRIYA MEDICAL AGENCY,S0335,AGARTALA POOL,AGARTALA POOL,TRIPURA,EAST ZONE,ADLA52,ADLA53,,ADLA08,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C1046,CHAKRABORTY DRUGS,S0335,AGARTALA POOL,AGARTALA POOL,TRIPURA,EAST ZONE,ADLA52,ADLA53,,ADLA08,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0904,NEW J P PHARMA,S0343,GUWAHATI TASK FORCE,GUWAHATI TASK FORCE,ASSAM,EAST ZONE,,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0907,S B PHARMACEUTICALS,S0344,TURA TASK FORCE,GUWAHATI TASK FORCE,ASSAM,EAST ZONE,,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0909,MEDILAND,S0346,N LAKHIMPUR TASKFORC,NORTH LAKHIMPUR,ASSAM,EAST ZONE,ADLA46,,,,ADLA05,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C1015,ASSAM DRUG DISTRIBUTER & SURGICAL,S0361,GOALPARA,GOALPARA,ASSAM,EAST ZONE,,,,,ADLA03,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0339,GUNWANT PHARMA HOUSE,S0003,AKOLA,AKOLA,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0340,KIRAN AGENCIES,S0003,AKOLA,AKOLA,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0350,BALAJI AGENCIES,S0003,AKOLA,AKOLA,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0343,PRAVIN MEDICAL AGENCIES,S0008,AMRAVATI,AMRAVATI,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0347,SHREE JHULELAL MEDICALS,S0008,AMRAVATI,AMRAVATI,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0342,N.K.DISTRIBUTORS,S0034,BHANDARA,BHANDARA,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0573,VAISHNAVI MEDICAL AGENCIES,S0034,BHANDARA,BHANDARA,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0344,ROHIT MEDICAL AGENCIES,S0046,CHANDRAPUR,CHANDRAPUR,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0451,SHRI GOPAL MEDICAL AGENCIES,S0046,CHANDRAPUR,CHANDRAPUR,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0345,SHREE AYURVED AUSHADHALAYA,S0083,GONDIA,GONDIA,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0349,SIND MEDICAL AGENCIES,S0083,GONDIA,GONDIA,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0427,KAMAL DISTRIBUTORS,S0221,YAVATMAL,YAVATMAL,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0498,SANJEEVANI SALES,S0221,YAVATMAL,YAVATMAL,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0338,AGRAWAL AGENCIES,S0249,NAGPUR POOL,NAGPUR,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0341,LEELA AGENCIES,S0249,NAGPUR POOL,NAGPUR,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0348,SHREEJI SALES CORPORATION,S0249,NAGPUR POOL,NAGPUR,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C1089,ELITE MEDICAL STORES,S0249,NAGPUR POOL,NAGPUR,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C0803,NAHAR MEDITRADE,S0315,KHAMGAON,KHAMGAON,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
025,ATHARVA AGENCIES,NAGPUR,C1075,NIRMAL MEDICAL AGENCIES & GENERAL STORES,S0379,BRHMAPURI,BRHMAPURI,MAHARASHTRA,WEST ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0041,LENA AGENCY,S0056,CUDDALORE,CUDDALORE,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0042,SRI YOUGALAKSHMI AGENCIES,S0056,CUDDALORE,CUDDALORE,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0046,SRI KALYANI AGENCIES,S0072,DINDIGUL,DINDIGUL,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C1045,SELVI AGENCIES,S0072,DINDIGUL,DINDIGUL,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0668,JEEVA MEDICAL STORES,S0130,KRISHNAGIRI,KRISHNAGIRI,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0762,SRI SRI RATHNAS,S0130,KRISHNAGIRI,KRISHNAGIRI,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0849,MEDI SALES,S0200,THANJAVUR,THANJAVUR,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0848,SURESH PHARMA AGENCIES,S0211,VELLORE,VELLORE,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0780,SARASWATHI PHARMA AGENCIES,S0214,VILLUPURAM,VILLUPURAM,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0057,UNI PHARMA,S0247,MADURAI POOL,MADURAI,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0460,KASIVISWANATHAN MEDICAL AG.,S0247,MADURAI POOL,MADURAI,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0037,SURESH PHARMA AGENCIES(CHENNAI)PVT.LTD.,S0248,CHENNAI,CHENNAI,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0049,KUMARAN AGENCIES,S0248,CHENNAI,CHENNAI,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0514,R.S.DRUGS AND MEDICALS PVT.LTD.,S0248,CHENNAI,CHENNAI,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0877,SHREE AMMAN PHARMA INDIA PVT LTD,S0248,CHENNAI,CHENNAI,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
027,SHREE PHARMA DISTRIBUTORS,CHENNAI,C0859,KANNAN AGENCIES,S0333,CHIDAMBARAM,CHIDAMBARAM,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0257,BIMALA ENTERPRISE,BARRAC,BARRACKPUR,BARRACK,WEST BENGAL,EAST ZONE,,,,,ADWBRSM2,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0465,PRITAM ENTERPRISE,BARRAC,BARRACKPUR,BARRACK,WEST BENGAL,EAST ZONE,,,,,ADWBRSM2,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0485,GANGULY ENTERPRISE,BARRAC,BARRACKPUR,BARRACK,WEST BENGAL,EAST ZONE,,,,,ADWBRSM2,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0261,DAMODAR MEDICAL AGENCY,S0011,ARAMBAGH,ARAMBAGH,WEST BENGAL,EAST ZONE,ADLA112,,,,ADLA18,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0533,TARAMA DISTRIBUTORS,S0011,ARAMBAGH,ARAMBAGH,WEST BENGAL,EAST ZONE,ADLA112,,,,ADLA18,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0888,DURGA SANKAR ASSOCIATES,S0011,ARAMBAGH,ARAMBAGH,WEST BENGAL,EAST ZONE,ADLA112,,,,ADLA18,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0272,GHOSH DISTRIBUTORS,S0013,ASANSOL,ASANSOL,WEST BENGAL,EAST ZONE,ADLA132,,,ADWBASM1,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0293,MONDAL DISTRIBUTORS,S0013,ASANSOL,ASANSOL,WEST BENGAL,EAST ZONE,ADLA132,,,ADWBASM1,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0319,BHAWANI PHARMA,S0013,ASANSOL,ASANSOL,WEST BENGAL,EAST ZONE,ADLA132,,,ADWBASM1,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0624,DAS MEDICAL AGENCY,S0013,ASANSOL,ASANSOL,WEST BENGAL,EAST ZONE,ADLA132,,,ADWBASM1,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0273,H.K. PHARMACEUTICAL,S0021,BALURGHAT,BALURGHAT,WEST BENGAL,EAST ZONE,ADLA139,,,,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0284,KUNDU DISTRIBUTORS,S0021,BALURGHAT,BALURGHAT,WEST BENGAL,EAST ZONE,ADLA139,,,,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0275,HINDUSTAN TRADER,S0024,BANKURA,BANKURA,WEST BENGAL,EAST ZONE,ADLA134,,,ADWBASM1,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0281,JYOTIRMOYEE UDYOG,S0024,BANKURA,BANKURA,WEST BENGAL,EAST ZONE,ADLA134,,,ADWBASM1,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0694,KALIMATA MEDICAL AGENCY,S0024,BANKURA,BANKURA,WEST BENGAL,EAST ZONE,ADLA134,,,ADWBASM1,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0562,SUBHADIP DISTRIBUTORS,S0025,BARASAT,BARASAT,WEST BENGAL,EAST ZONE,ADLA114,,,ADLA19,ADWBRSM2,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0262,DEB ENTERPRISE,S0029,BASIRHAT,BASIRHAT,WEST BENGAL,EAST ZONE,ADLA117,,,ADLA19,ADWBRSM2,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0713,M.K. ENTERPRISE,S0029,BASIRHAT,BASIRHAT,WEST BENGAL,EAST ZONE,ADLA117,,,ADLA19,ADWBRSM2,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0928,KUNDU ENTERPRISE,S0029,BASIRHAT,BASIRHAT,WEST BENGAL,EAST ZONE,ADLA117,,,ADLA19,ADWBRSM2,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0269,FLORENCE ENTERPRISE,S0041,BOLPUR,BOLPUR,WEST BENGAL,EAST ZONE,ADLA123,,,,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0582,TULIKA MEDICAL AGENCY,S0041,BOLPUR,BOLPUR,WEST BENGAL,EAST ZONE,ADLA123,,,,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0892,NEW BALAKA AGENCY,S0041,BOLPUR,BOLPUR,WEST BENGAL,EAST ZONE,ADLA123,,,,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0253,B.D. DRUG DISTRIBUTORS,S0055,COOCHBEHAR,COOCHBEHAR,WEST BENGAL,EAST ZONE,,,,,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0267,DUTTA MEDICAL STORES,S0055,COOCHBEHAR,COOCHBEHAR,WEST BENGAL,EAST ZONE,,,,,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0290,MADAN MOHAN ENTERPRISE,S0055,COOCHBEHAR,COOCHBEHAR,WEST BENGAL,EAST ZONE,,,,,,ADLA17,ADLA02
028,ADONIS LABORATORIES PVT.LTD.,KOLKATA,C0310,SREE DURGA DISTRIBUTORS,S0074,DURGAPUR,DURGAPUR,WEST BENGAL,EAST ZONE,ADMHBE5,,,ADWBASM1,,ADLA17,ADLA02
